 -0.1247E+01 -0.3359E+00 -0.1117E+01  0.2281E+00  0.0000E+00  0.0000E+00
 -0.7646E+00 -0.1877E+00 -0.7266E+00  0.1350E+00  0.0000E+00  0.0000E+00
 -0.4092E+00 -0.8958E-01 -0.4129E+00  0.6846E-01  0.0000E+00  0.0000E+00
 -0.1747E+00 -0.3322E-01 -0.1891E+00  0.2712E-01  0.0000E+00  0.0000E+00
 -0.4830E-01 -0.7666E-02 -0.5823E-01  0.6829E-02  0.0000E+00  0.0000E+00
 -0.4687E-02 -0.4905E-03 -0.6773E-02  0.5661E-03  0.0000E+00  0.0000E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
 -0.3019E+03 -0.2853E+03 -0.1023E+02  0.4710E+01
 -0.2736E+03 -0.2580E+03 -0.1005E+02  0.4665E+01
 -0.2480E+03 -0.2335E+03 -0.9871E+01  0.4621E+01
 -0.2250E+03 -0.2115E+03 -0.9704E+01  0.4579E+01
 -0.2042E+03 -0.1917E+03 -0.9546E+01  0.4536E+01
 -0.1856E+03 -0.1739E+03 -0.9397E+01  0.4495E+01
 -0.1688E+03 -0.1578E+03 -0.9256E+01  0.4454E+01
 -0.1536E+03 -0.1434E+03 -0.9123E+01  0.4414E+01
 -0.1399E+03 -0.1304E+03 -0.8998E+01  0.4373E+01
 -0.1276E+03 -0.1186E+03 -0.8880E+01  0.4331E+01
 -0.1164E+03 -0.1080E+03 -0.8769E+01  0.4290E+01
 -0.1063E+03 -0.9840E+02 -0.8665E+01  0.4247E+01
 -0.9712E+02 -0.8973E+02 -0.8567E+01  0.4203E+01
 -0.8882E+02 -0.8186E+02 -0.8474E+01  0.4157E+01
 -0.8130E+02 -0.7472E+02 -0.8386E+01  0.4110E+01
 -0.7448E+02 -0.6823E+02 -0.8302E+01  0.4060E+01
 -0.6828E+02 -0.6233E+02 -0.8221E+01  0.4008E+01
 -0.6264E+02 -0.5695E+02 -0.8143E+01  0.3953E+01
 -0.5751E+02 -0.5203E+02 -0.8066E+01  0.3894E+01
 -0.5283E+02 -0.4754E+02 -0.7989E+01  0.3831E+01
 -0.4857E+02 -0.4343E+02 -0.7912E+01  0.3765E+01
 -0.4467E+02 -0.3965E+02 -0.7833E+01  0.3694E+01
 -0.4110E+02 -0.3618E+02 -0.7750E+01  0.3618E+01
 -0.3783E+02 -0.3298E+02 -0.7663E+01  0.3536E+01
 -0.3483E+02 -0.3003E+02 -0.7569E+01  0.3449E+01
 -0.3207E+02 -0.2730E+02 -0.7467E+01  0.3356E+01
 -0.2953E+02 -0.2478E+02 -0.7355E+01  0.3257E+01
 -0.2719E+02 -0.2245E+02 -0.7231E+01  0.3151E+01
 -0.2501E+02 -0.2028E+02 -0.7094E+01  0.3038E+01
 -0.2299E+02 -0.1827E+02 -0.6942E+01  0.2918E+01
 -0.2111E+02 -0.1642E+02 -0.6772E+01  0.2792E+01
 -0.1936E+02 -0.1469E+02 -0.6584E+01  0.2659E+01
 -0.1771E+02 -0.1310E+02 -0.6375E+01  0.2520E+01
 -0.1616E+02 -0.1163E+02 -0.6145E+01  0.2375E+01
 -0.1470E+02 -0.1027E+02 -0.5892E+01  0.2224E+01
 -0.1332E+02 -0.9022E+01 -0.5616E+01  0.2069E+01
 -0.1201E+02 -0.7876E+01 -0.5316E+01  0.1910E+01
 -0.1077E+02 -0.6831E+01 -0.4995E+01  0.1748E+01
 -0.9581E+01 -0.5876E+01 -0.4650E+01  0.1584E+01
 -0.8457E+01 -0.5012E+01 -0.4287E+01  0.1421E+01
 -0.7390E+01 -0.4230E+01 -0.3905E+01  0.1258E+01
 -0.6380E+01 -0.3527E+01 -0.3508E+01  0.1098E+01
 -0.5426E+01 -0.2897E+01 -0.3099E+01  0.9418E+00
 -0.4530E+01 -0.2338E+01 -0.2684E+01  0.7914E+00
 -0.3693E+01 -0.1842E+01 -0.2266E+01  0.6480E+00
 -0.2918E+01 -0.1408E+01 -0.1851E+01  0.5132E+00
 -0.2204E+01 -0.1030E+01 -0.1443E+01  0.3879E+00
 -0.1555E+01 -0.7041E+00 -0.1049E+01  0.2733E+00
 -0.9820E+00 -0.4381E+00 -0.6736E+00  0.1701E+00
 -0.4595E+00 -0.2008E+00 -0.3222E+00  0.7894E-01
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
 -0.2179E+03 -0.2034E+03 -0.9951E+01  0.4648E+01
 -0.1982E+03 -0.1847E+03 -0.9776E+01  0.4606E+01
 -0.1805E+03 -0.1678E+03 -0.9610E+01  0.4565E+01
 -0.1644E+03 -0.1527E+03 -0.9453E+01  0.4525E+01
 -0.1500E+03 -0.1390E+03 -0.9305E+01  0.4486E+01
 -0.1369E+03 -0.1267E+03 -0.9165E+01  0.4447E+01
 -0.1251E+03 -0.1156E+03 -0.9034E+01  0.4409E+01
 -0.1144E+03 -0.1055E+03 -0.8911E+01  0.4371E+01
 -0.1047E+03 -0.9644E+02 -0.8795E+01  0.4332E+01
 -0.9591E+02 -0.8820E+02 -0.8687E+01  0.4293E+01
 -0.8794E+02 -0.8072E+02 -0.8585E+01  0.4253E+01
 -0.8070E+02 -0.7392E+02 -0.8490E+01  0.4213E+01
 -0.7412E+02 -0.6774E+02 -0.8401E+01  0.4170E+01
 -0.6813E+02 -0.6212E+02 -0.8317E+01  0.4126E+01
 -0.6268E+02 -0.5698E+02 -0.8239E+01  0.4081E+01
 -0.5771E+02 -0.5229E+02 -0.8163E+01  0.4032E+01
 -0.5317E+02 -0.4799E+02 -0.8092E+01  0.3981E+01
 -0.4901E+02 -0.4403E+02 -0.8023E+01  0.3927E+01
 -0.4521E+02 -0.4040E+02 -0.7955E+01  0.3869E+01
 -0.4172E+02 -0.3705E+02 -0.7887E+01  0.3806E+01
 -0.3852E+02 -0.3395E+02 -0.7819E+01  0.3740E+01
 -0.3558E+02 -0.3108E+02 -0.7748E+01  0.3668E+01
 -0.3287E+02 -0.2841E+02 -0.7674E+01  0.3591E+01
 -0.3037E+02 -0.2593E+02 -0.7594E+01  0.3508E+01
 -0.2807E+02 -0.2363E+02 -0.7507E+01  0.3418E+01
 -0.2593E+02 -0.2147E+02 -0.7410E+01  0.3322E+01
 -0.2395E+02 -0.1946E+02 -0.7303E+01  0.3218E+01
 -0.2210E+02 -0.1758E+02 -0.7183E+01  0.3107E+01
 -0.2038E+02 -0.1582E+02 -0.7046E+01  0.2988E+01
 -0.1876E+02 -0.1417E+02 -0.6892E+01  0.2861E+01
 -0.1725E+02 -0.1263E+02 -0.6718E+01  0.2726E+01
 -0.1581E+02 -0.1119E+02 -0.6521E+01  0.2583E+01
 -0.1446E+02 -0.9851E+01 -0.6301E+01  0.2433E+01
 -0.1316E+02 -0.8610E+01 -0.6053E+01  0.2275E+01
 -0.1193E+02 -0.7464E+01 -0.5777E+01  0.2110E+01
 -0.1074E+02 -0.6411E+01 -0.5472E+01  0.1939E+01
 -0.9597E+01 -0.5448E+01 -0.5138E+01  0.1763E+01
 -0.8498E+01 -0.4576E+01 -0.4774E+01  0.1584E+01
 -0.7440E+01 -0.3791E+01 -0.4382E+01  0.1402E+01
 -0.6424E+01 -0.3091E+01 -0.3963E+01  0.1221E+01
 -0.5453E+01 -0.2473E+01 -0.3522E+01  0.1042E+01
 -0.4531E+01 -0.1933E+01 -0.3063E+01  0.8684E+00
 -0.3666E+01 -0.1468E+01 -0.2594E+01  0.7019E+00
 -0.2864E+01 -0.1075E+01 -0.2123E+01  0.5461E+00
 -0.2137E+01 -0.7490E+00 -0.1660E+01  0.4040E+00
 -0.1496E+01 -0.4874E+00 -0.1220E+01  0.2789E+00
 -0.9523E+00 -0.2866E+00 -0.8174E+00  0.1740E+00
 -0.5202E+00 -0.1430E+00 -0.4724E+00  0.9231E-01
 -0.2133E+00 -0.5263E-01 -0.2070E+00  0.3626E-01
 -0.4181E-01 -0.8826E-02 -0.4461E-01  0.6626E-02
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
 -0.3019E+03 -0.2853E+03 -0.1023E+02  0.4710E+01 -0.3019E+03 -0.2853E+03
 -0.2736E+03 -0.2580E+03 -0.1005E+02  0.4665E+01 -0.2736E+03 -0.2580E+03
 -0.2480E+03 -0.2335E+03 -0.9871E+01  0.4621E+01 -0.2480E+03 -0.2335E+03
 -0.2250E+03 -0.2115E+03 -0.9704E+01  0.4579E+01 -0.2250E+03 -0.2115E+03
 -0.2042E+03 -0.1917E+03 -0.9546E+01  0.4536E+01 -0.2042E+03 -0.1917E+03
 -0.1856E+03 -0.1739E+03 -0.9397E+01  0.4495E+01 -0.1856E+03 -0.1739E+03
 -0.1688E+03 -0.1578E+03 -0.9256E+01  0.4454E+01 -0.1688E+03 -0.1578E+03
 -0.1536E+03 -0.1434E+03 -0.9123E+01  0.4414E+01 -0.1536E+03 -0.1434E+03
 -0.1399E+03 -0.1304E+03 -0.8998E+01  0.4373E+01 -0.1399E+03 -0.1304E+03
 -0.1276E+03 -0.1186E+03 -0.8880E+01  0.4331E+01 -0.1276E+03 -0.1186E+03
 -0.1164E+03 -0.1080E+03 -0.8769E+01  0.4290E+01 -0.1164E+03 -0.1080E+03
 -0.1063E+03 -0.9840E+02 -0.8665E+01  0.4247E+01 -0.1063E+03 -0.9840E+02
 -0.9712E+02 -0.8973E+02 -0.8567E+01  0.4203E+01 -0.9712E+02 -0.8973E+02
 -0.8882E+02 -0.8186E+02 -0.8474E+01  0.4157E+01 -0.8882E+02 -0.8186E+02
 -0.8130E+02 -0.7472E+02 -0.8386E+01  0.4110E+01 -0.8130E+02 -0.7472E+02
 -0.7448E+02 -0.6823E+02 -0.8302E+01  0.4060E+01 -0.7448E+02 -0.6823E+02
 -0.6828E+02 -0.6233E+02 -0.8221E+01  0.4008E+01 -0.6828E+02 -0.6233E+02
 -0.6264E+02 -0.5695E+02 -0.8143E+01  0.3953E+01 -0.6264E+02 -0.5695E+02
 -0.5751E+02 -0.5203E+02 -0.8066E+01  0.3894E+01 -0.5751E+02 -0.5203E+02
 -0.5283E+02 -0.4754E+02 -0.7989E+01  0.3831E+01 -0.5283E+02 -0.4754E+02
 -0.4857E+02 -0.4343E+02 -0.7912E+01  0.3765E+01 -0.4857E+02 -0.4343E+02
 -0.4467E+02 -0.3965E+02 -0.7833E+01  0.3694E+01 -0.4467E+02 -0.3965E+02
 -0.4110E+02 -0.3618E+02 -0.7750E+01  0.3618E+01 -0.4110E+02 -0.3618E+02
 -0.3783E+02 -0.3298E+02 -0.7663E+01  0.3536E+01 -0.3783E+02 -0.3298E+02
 -0.3483E+02 -0.3003E+02 -0.7569E+01  0.3449E+01 -0.3483E+02 -0.3003E+02
 -0.3207E+02 -0.2730E+02 -0.7467E+01  0.3356E+01 -0.3207E+02 -0.2730E+02
 -0.2953E+02 -0.2478E+02 -0.7355E+01  0.3257E+01 -0.2953E+02 -0.2478E+02
 -0.2719E+02 -0.2245E+02 -0.7231E+01  0.3151E+01 -0.2719E+02 -0.2245E+02
 -0.2501E+02 -0.2028E+02 -0.7094E+01  0.3038E+01 -0.2501E+02 -0.2028E+02
 -0.2299E+02 -0.1827E+02 -0.6942E+01  0.2918E+01 -0.2299E+02 -0.1827E+02
 -0.2111E+02 -0.1642E+02 -0.6772E+01  0.2792E+01 -0.2111E+02 -0.1642E+02
 -0.1936E+02 -0.1469E+02 -0.6584E+01  0.2659E+01 -0.1936E+02 -0.1469E+02
 -0.1771E+02 -0.1310E+02 -0.6375E+01  0.2520E+01 -0.1771E+02 -0.1310E+02
 -0.1616E+02 -0.1163E+02 -0.6145E+01  0.2375E+01 -0.1616E+02 -0.1163E+02
 -0.1470E+02 -0.1027E+02 -0.5892E+01  0.2224E+01 -0.1470E+02 -0.1027E+02
 -0.1332E+02 -0.9022E+01 -0.5616E+01  0.2069E+01 -0.1332E+02 -0.9022E+01
 -0.1201E+02 -0.7876E+01 -0.5316E+01  0.1910E+01 -0.1201E+02 -0.7876E+01
 -0.1077E+02 -0.6831E+01 -0.4995E+01  0.1748E+01 -0.1077E+02 -0.6831E+01
 -0.9581E+01 -0.5876E+01 -0.4650E+01  0.1584E+01 -0.9581E+01 -0.5876E+01
 -0.8457E+01 -0.5012E+01 -0.4287E+01  0.1421E+01 -0.8457E+01 -0.5012E+01
 -0.7390E+01 -0.4230E+01 -0.3905E+01  0.1258E+01 -0.7390E+01 -0.4230E+01
 -0.6380E+01 -0.3527E+01 -0.3508E+01  0.1098E+01 -0.6380E+01 -0.3527E+01
 -0.5426E+01 -0.2897E+01 -0.3099E+01  0.9418E+00 -0.5426E+01 -0.2897E+01
 -0.4530E+01 -0.2338E+01 -0.2684E+01  0.7914E+00 -0.4530E+01 -0.2338E+01
 -0.3693E+01 -0.1842E+01 -0.2266E+01  0.6480E+00 -0.3693E+01 -0.1842E+01
 -0.2918E+01 -0.1408E+01 -0.1851E+01  0.5132E+00 -0.2918E+01 -0.1408E+01
 -0.2204E+01 -0.1030E+01 -0.1443E+01  0.3879E+00 -0.2204E+01 -0.1030E+01
 -0.1555E+01 -0.7041E+00 -0.1049E+01  0.2733E+00 -0.1555E+01 -0.7041E+00
 -0.9820E+00 -0.4381E+00 -0.6736E+00  0.1701E+00 -0.9820E+00 -0.4381E+00
 -0.4595E+00 -0.2008E+00 -0.3222E+00  0.7894E-01 -0.4595E+00 -0.2008E+00
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
 -0.2179E+03 -0.2034E+03 -0.9951E+01  0.4648E+01 -0.2179E+03 -0.2034E+03
 -0.1982E+03 -0.1847E+03 -0.9776E+01  0.4606E+01 -0.1982E+03 -0.1847E+03
 -0.1805E+03 -0.1678E+03 -0.9610E+01  0.4565E+01 -0.1805E+03 -0.1678E+03
 -0.1644E+03 -0.1527E+03 -0.9453E+01  0.4525E+01 -0.1644E+03 -0.1527E+03
 -0.1500E+03 -0.1390E+03 -0.9305E+01  0.4486E+01 -0.1500E+03 -0.1390E+03
 -0.1369E+03 -0.1267E+03 -0.9165E+01  0.4447E+01 -0.1369E+03 -0.1267E+03
 -0.1251E+03 -0.1156E+03 -0.9034E+01  0.4409E+01 -0.1251E+03 -0.1156E+03
 -0.1144E+03 -0.1055E+03 -0.8911E+01  0.4371E+01 -0.1144E+03 -0.1055E+03
 -0.1047E+03 -0.9644E+02 -0.8795E+01  0.4332E+01 -0.1047E+03 -0.9644E+02
 -0.9591E+02 -0.8820E+02 -0.8687E+01  0.4293E+01 -0.9591E+02 -0.8820E+02
 -0.8794E+02 -0.8072E+02 -0.8585E+01  0.4253E+01 -0.8794E+02 -0.8072E+02
 -0.8070E+02 -0.7392E+02 -0.8490E+01  0.4213E+01 -0.8070E+02 -0.7392E+02
 -0.7412E+02 -0.6774E+02 -0.8401E+01  0.4170E+01 -0.7412E+02 -0.6774E+02
 -0.6813E+02 -0.6212E+02 -0.8317E+01  0.4126E+01 -0.6813E+02 -0.6212E+02
 -0.6268E+02 -0.5698E+02 -0.8239E+01  0.4081E+01 -0.6268E+02 -0.5698E+02
 -0.5771E+02 -0.5229E+02 -0.8163E+01  0.4032E+01 -0.5771E+02 -0.5229E+02
 -0.5317E+02 -0.4799E+02 -0.8092E+01  0.3981E+01 -0.5317E+02 -0.4799E+02
 -0.4901E+02 -0.4403E+02 -0.8023E+01  0.3927E+01 -0.4901E+02 -0.4403E+02
 -0.4521E+02 -0.4040E+02 -0.7955E+01  0.3869E+01 -0.4521E+02 -0.4040E+02
 -0.4172E+02 -0.3705E+02 -0.7887E+01  0.3806E+01 -0.4172E+02 -0.3705E+02
 -0.3852E+02 -0.3395E+02 -0.7819E+01  0.3740E+01 -0.3852E+02 -0.3395E+02
 -0.3558E+02 -0.3108E+02 -0.7748E+01  0.3668E+01 -0.3558E+02 -0.3108E+02
 -0.3287E+02 -0.2841E+02 -0.7674E+01  0.3591E+01 -0.3287E+02 -0.2841E+02
 -0.3037E+02 -0.2593E+02 -0.7594E+01  0.3508E+01 -0.3037E+02 -0.2593E+02
 -0.2807E+02 -0.2363E+02 -0.7507E+01  0.3418E+01 -0.2807E+02 -0.2363E+02
 -0.2593E+02 -0.2147E+02 -0.7410E+01  0.3322E+01 -0.2593E+02 -0.2147E+02
 -0.2395E+02 -0.1946E+02 -0.7303E+01  0.3218E+01 -0.2395E+02 -0.1946E+02
 -0.2210E+02 -0.1758E+02 -0.7183E+01  0.3107E+01 -0.2210E+02 -0.1758E+02
 -0.2038E+02 -0.1582E+02 -0.7046E+01  0.2988E+01 -0.2038E+02 -0.1582E+02
 -0.1876E+02 -0.1417E+02 -0.6892E+01  0.2861E+01 -0.1876E+02 -0.1417E+02
 -0.1725E+02 -0.1263E+02 -0.6718E+01  0.2726E+01 -0.1725E+02 -0.1263E+02
 -0.1581E+02 -0.1119E+02 -0.6521E+01  0.2583E+01 -0.1581E+02 -0.1119E+02
 -0.1446E+02 -0.9851E+01 -0.6301E+01  0.2433E+01 -0.1446E+02 -0.9851E+01
 -0.1316E+02 -0.8610E+01 -0.6053E+01  0.2275E+01 -0.1316E+02 -0.8610E+01
 -0.1193E+02 -0.7464E+01 -0.5777E+01  0.2110E+01 -0.1193E+02 -0.7464E+01
 -0.1074E+02 -0.6411E+01 -0.5472E+01  0.1939E+01 -0.1074E+02 -0.6411E+01
 -0.9597E+01 -0.5448E+01 -0.5138E+01  0.1763E+01 -0.9597E+01 -0.5448E+01
 -0.8498E+01 -0.4576E+01 -0.4774E+01  0.1584E+01 -0.8498E+01 -0.4576E+01
 -0.7440E+01 -0.3791E+01 -0.4382E+01  0.1402E+01 -0.7440E+01 -0.3791E+01
 -0.6424E+01 -0.3091E+01 -0.3963E+01  0.1221E+01 -0.6424E+01 -0.3091E+01
 -0.5453E+01 -0.2473E+01 -0.3522E+01  0.1042E+01 -0.5453E+01 -0.2473E+01
 -0.4531E+01 -0.1933E+01 -0.3063E+01  0.8684E+00 -0.4531E+01 -0.1933E+01
 -0.3666E+01 -0.1468E+01 -0.2594E+01  0.7019E+00 -0.3666E+01 -0.1468E+01
 -0.2864E+01 -0.1075E+01 -0.2123E+01  0.5461E+00 -0.2864E+01 -0.1075E+01
 -0.2137E+01 -0.7490E+00 -0.1660E+01  0.4040E+00 -0.2137E+01 -0.7490E+00
 -0.1496E+01 -0.4874E+00 -0.1220E+01  0.2789E+00 -0.1496E+01 -0.4874E+00
 -0.9523E+00 -0.2866E+00 -0.8174E+00  0.1740E+00 -0.9523E+00 -0.2866E+00
 -0.5202E+00 -0.1430E+00 -0.4724E+00  0.9231E-01 -0.5202E+00 -0.1430E+00
 -0.2133E+00 -0.5263E-01 -0.2070E+00  0.3626E-01 -0.2133E+00 -0.5263E-01
 -0.4181E-01 -0.8826E-02 -0.4461E-01  0.6626E-02 -0.4181E-01 -0.8826E-02
  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
